,origCountry,year,tag,num_samples,above_mrl_samples,above_mrl_mean,above_mrl_std,between_loq_and_mrl_samples,between_loq_and_mrl_mean,between_loq_and_mrl_std
20927,HU,2020,Metrafenone,13,13.0,0.01,0.0,0.0,0.0,0.0
20928,HU,2020,Metribuzin,13,13.0,0.01,0.0,13.0,0.01,0.0
20929,HU,2020,Mevinphos (sum),13,13.0,0.01,0.0,0.0,0.0,0.0
20930,HU,2020,Molinate,13,13.0,0.01,0.0,0.0,0.0,0.0
20931,HU,2020,Monocrotophos,13,13.0,0.01,0.0,0.0,0.0,0.0
20932,HU,2020,Monolinuron,13,13.0,0.01,0.0,0.0,0.0,0.0
20933,HU,2020,Myclobutanil (sum),13,13.0,0.01,0.0,0.0,0.0,0.0
20934,HU,2020,"N, N-Diethyl-meta-toluamide (DEET)",13,13.0,0.01,0.0,0.0,0.0,0.0
20935,HU,2020,Napropamide (sum),13,13.0,0.01,0.0,0.0,0.0,0.0
20936,HU,2020,Nitenpyram,13,13.0,0.01,0.0,0.0,0.0,0.0
20937,HU,2020,Nitrofen,13,13.0,0.01,0.0,0.0,0.0,0.0
20938,HU,2020,Novaluron (sum),13,13.0,0.01,0.0,0.0,0.0,0.0
20939,HU,2020,Nuarimol,13,13.0,0.01,0.0,0.0,0.0,0.0
20940,HU,2020,Ofurace,13,13.0,0.01,0.0,0.0,0.0,0.0
20941,HU,2020,Oxadiazon,13,13.0,0.01,0.0,0.0,0.0,0.0
20942,HU,2020,Oxadixyl,13,13.0,0.01,0.0,0.0,0.0,0.0
20943,HU,2020,Oxamyl,13,13.0,0.01,0.0,0.0,0.0,0.0
20944,HU,2020,Oxycarboxin,13,13.0,0.01,0.0,0.0,0.0,0.0
20945,HU,2020,Oxydemeton-methyl (sum),13,13.0,0.0096,0.0047,0.0,0.0,0.0
20946,HU,2020,Oxyfluorfen,13,13.0,0.01,0.0,0.0,0.0,0.0
20947,HU,2020,Paclobutrazol (sum),13,13.0,0.01,0.0,0.0,0.0,0.0
20948,HU,2020,Parathion,13,0.0,0.0,0.0,13.0,0.01,0.0
20949,HU,2020,Parathion-methyl (sum),13,13.0,0.005,0.0,13.0,0.0075,0.0025
20950,HU,2020,Penconazole (sum),13,13.0,0.01,0.0,0.0,0.0,0.0
20951,HU,2020,Pencycuron,13,13.0,0.01,0.0,0.0,0.0,0.0
20952,HU,2020,Pendimethalin,13,0.0,0.0,0.0,13.0,0.01,0.0
20953,HU,2020,Penflufen (sum),13,13.0,0.01,0.0,0.0,0.0,0.0
20954,HU,2020,Penthiopyrad,13,13.0,0.01,0.0,0.0,0.0,0.0
20955,HU,2020,Permethrin (sum),13,0.0,0.0,0.0,13.0,0.01,0.0
20956,HU,2020,Pethoxamid,13,13.0,0.01,0.0,0.0,0.0,0.0
20957,HU,2020,Phenmedipham,13,13.0,0.01,0.0,0.0,0.0,0.0
20958,HU,2020,Phenthoate,13,13.0,0.01,0.0,0.0,0.0,0.0
20959,HU,2020,Phosalone,13,13.0,0.01,0.0,0.0,0.0,0.0
20960,HU,2020,Phosmet (sum),13,13.0,0.01,0.0,0.0,0.0,0.0
20961,HU,2020,Phosphamidon,13,13.0,0.01,0.0,0.0,0.0,0.0
20962,HU,2020,Phoxim,13,13.0,0.01,0.0,0.0,0.0,0.0
20963,HU,2020,Phthalimide,13,13.0,0.01,0.0,0.0,0.0,0.0
20964,HU,2020,Picolinafen,13,13.0,0.01,0.0,0.0,0.0,0.0
20965,HU,2020,Picoxystrobin,13,13.0,0.01,0.0,0.0,0.0,0.0
20966,HU,2020,Piperonyl Butoxide,13,13.0,0.01,0.0,0.0,0.0,0.0
20967,HU,2020,Pirimicarb (sum),13,13.0,0.0137,0.0053,0.0,0.0,0.0
20968,HU,2020,Pirimiphos-Ethyl,13,13.0,0.01,0.0,0.0,0.0,0.0
20969,HU,2020,Pirimiphos-methyl (sum),13,0.0,0.0,0.0,13.0,0.01,0.0
20970,HU,2020,Prochloraz (sum),13,0.0,0.0,0.0,13.0,0.01,0.0
20971,HU,2020,Profenofos,13,0.0,0.0,0.0,13.0,0.01,0.0
20972,HU,2020,Prometryn,13,13.0,0.01,0.0,0.0,0.0,0.0
20973,HU,2020,Propachlor (sum),13,13.0,0.01,0.0,0.0,0.0,0.0
20974,HU,2020,Propamocarb (sum),13,13.0,0.01,0.0,0.0,0.0,0.0
20975,HU,2020,Propaquizafop,13,13.0,0.01,0.0,0.0,0.0,0.0
20976,HU,2020,Propargite,13,13.0,0.01,0.0,0.0,0.0,0.0
20977,HU,2020,Propazine,13,13.0,0.01,0.0,0.0,0.0,0.0
20978,HU,2020,Propetamphos,13,13.0,0.01,0.0,0.0,0.0,0.0
20979,HU,2020,Propham,13,13.0,0.01,0.0,0.0,0.0,0.0
20980,HU,2020,Propiconazole (sum),13,13.0,0.01,0.0,0.0,0.0,0.0
20981,HU,2020,Propisochlor,13,13.0,0.01,0.0,0.0,0.0,0.0
20982,HU,2020,Propoxur,13,13.0,0.01,0.0,0.0,0.0,0.0
20983,HU,2020,Propyzamide (sum),13,13.0,0.01,0.0,0.0,0.0,0.0
20984,HU,2020,Prosulfocarb,13,13.0,0.01,0.0,0.0,0.0,0.0
20985,HU,2020,Prosulfuron,13,13.0,0.01,0.0,0.0,0.0,0.0
20986,HU,2020,Prothioconazole (sum),13,13.0,0.01,0.0,0.0,0.0,0.0
20987,HU,2020,Prothiofos,13,13.0,0.01,0.0,0.0,0.0,0.0
20988,HU,2020,Pymetrozine (sum),13,13.0,0.01,0.0,0.0,0.0,0.0
20989,HU,2020,Pyraclostrobin,13,13.0,0.01,0.0,0.0,0.0,0.0
20990,HU,2020,Pyrazophos,13,0.0,0.0,0.0,13.0,0.01,0.0
20991,HU,2020,Pyrethrins,13,13.0,0.01,0.0,0.0,0.0,0.0
20992,HU,2020,Pyridaben,13,13.0,0.01,0.0,0.0,0.0,0.0
20993,HU,2020,Pyridalyl,13,13.0,0.01,0.0,0.0,0.0,0.0
20994,HU,2020,Pyridaphenthion,13,13.0,0.01,0.0,0.0,0.0,0.0
20995,HU,2020,Pyrifenox,13,13.0,0.01,0.0,0.0,0.0,0.0
20996,HU,2020,Pyrimethanil (sum),13,13.0,0.01,0.0,0.0,0.0,0.0
20997,HU,2020,Pyriofenone,13,13.0,0.01,0.0,0.0,0.0,0.0
20998,HU,2020,Pyriproxyfen,13,13.0,0.01,0.0,0.0,0.0,0.0
20999,HU,2020,Quinalphos,13,13.0,0.01,0.0,0.0,0.0,0.0
21000,HU,2020,Quinoclamine,13,13.0,0.01,0.0,0.0,0.0,0.0
21001,HU,2020,Quinoxyfen,13,13.0,0.01,0.0,0.0,0.0,0.0
21002,HU,2020,Quintozene (sum),13,13.0,0.0116,0.0069,13.0,0.0082,0.0024
21003,HU,2020,Rotenone,13,13.0,0.01,0.0,0.0,0.0,0.0
21004,HU,2020,Secbumeton,13,13.0,0.01,0.0,0.0,0.0,0.0
21005,HU,2020,Silthiofam,13,13.0,0.01,0.0,0.0,0.0,0.0
21006,HU,2020,Simazine,13,13.0,0.01,0.0,0.0,0.0,0.0
21007,HU,2020,Simetryn,13,13.0,0.01,0.0,0.0,0.0,0.0
21008,HU,2020,Spinetoram (sum),13,13.0,0.01,0.0,0.0,0.0,0.0
21009,HU,2020,Spinosad (sum),13,13.0,0.0133,0.0048,0.0,0.0,0.0
21010,HU,2020,Spirodiclofen,13,13.0,0.004,0.0,0.0,0.0,0.0
21011,HU,2020,Spiromesifen,13,13.0,0.01,0.0,0.0,0.0,0.0
21012,HU,2020,Spiroxamine (sum),13,13.0,0.01,0.0,0.0,0.0,0.0
21013,HU,2020,Sulfotep,13,13.0,0.01,0.0,0.0,0.0,0.0
21014,HU,2020,Sulfoxaflor (sum),13,13.0,0.01,0.0,0.0,0.0,0.0
21015,HU,2020,Tebuconazole (sum),13,13.0,0.01,0.0,0.0,0.0,0.0
21016,HU,2020,Tebufenozide,13,13.0,0.01,0.0,0.0,0.0,0.0
21017,HU,2020,Tebufenpyrad,13,13.0,0.01,0.0,0.0,0.0,0.0
21018,HU,2020,Teflubenzuron,13,13.0,0.01,0.0,0.0,0.0,0.0
21019,HU,2020,Tefluthrin (sum),13,13.0,0.01,0.0,0.0,0.0,0.0
21020,HU,2020,Terbacil,13,13.0,0.01,0.0,0.0,0.0,0.0
21021,HU,2020,Terbufos (sum),13,13.0,0.01,0.0,0.0,0.0,0.0
21022,HU,2020,Terbumeton,13,13.0,0.01,0.0,0.0,0.0,0.0
21023,HU,2020,Terbuthylazine,13,13.0,0.01,0.0,0.0,0.0,0.0
21024,HU,2020,Terbutryn,13,13.0,0.01,0.0,0.0,0.0,0.0
21025,HU,2020,Tetrachlorvinphos,13,13.0,0.01,0.0,0.0,0.0,0.0
21026,HU,2020,Tetraconazole (sum),13,0.0,0.0,0.0,13.0,0.01,0.0
21027,HU,2020,Tetradifon,13,13.0,0.01,0.0,0.0,0.0,0.0
21028,HU,2020,Tetramethrin,13,13.0,0.01,0.0,0.0,0.0,0.0
21029,HU,2020,Thiacloprid,13,13.0,0.01,0.0,0.0,0.0,0.0
21030,HU,2020,Thiamethoxam (sum),13,13.0,0.01,0.0,0.0,0.0,0.0
21031,HU,2020,Thiencarbazone-methyl,13,13.0,0.01,0.0,0.0,0.0,0.0
21033,HU,2020,Tolclofos-methyl,13,13.0,0.01,0.0,0.0,0.0,0.0
21034,HU,2020,Tolylfluanid (sum),13,13.0,0.01,0.0,0.0,0.0,0.0
21035,HU,2020,Tri-allate,13,13.0,0.01,0.0,0.0,0.0,0.0
21036,HU,2020,Triadimenol (sum),13,13.0,0.01,0.0,0.0,0.0,0.0
21037,HU,2020,Triazophos,13,0.0,0.0,0.0,13.0,0.01,0.0
21038,HU,2020,Trichlorfon,13,13.0,0.01,0.0,0.0,0.0,0.0
21039,HU,2020,"Trichlorophenol, 2,4,6-",13,13.0,0.01,0.0,0.0,0.0,0.0
21040,HU,2020,Tricyclazole,13,13.0,0.01,0.0,0.0,0.0,0.0
21041,HU,2020,Trifloxystrobin (sum),13,13.0,0.01,0.0,0.0,0.0,0.0
21042,HU,2020,Triflumuron,13,13.0,0.01,0.0,0.0,0.0,0.0
21043,HU,2020,Trifluralin,13,13.0,0.01,0.0,0.0,0.0,0.0
21044,HU,2020,Triforine,13,13.0,0.01,0.0,0.0,0.0,0.0
21045,HU,2020,Triticonazole,13,13.0,0.01,0.0,0.0,0.0,0.0
21046,HU,2020,Valifenalate,13,13.0,0.01,0.0,0.0,0.0,0.0
21047,HU,2020,Vamidothion (sum),13,13.0,0.01,0.0,0.0,0.0,0.0
21048,HU,2020,Vinclozolin,13,13.0,0.01,0.0,0.0,0.0,0.0
21049,HU,2020,Vinclozolin (sum),13,13.0,0.01,0.0,0.0,0.0,0.0
21050,HU,2020,Zoxamide,13,13.0,0.01,0.0,0.0,0.0,0.0
21032,HU,2020,Thiometon,12,12.0,0.01,0.0,0.0,0.0,0.0
20748,HU,2020,Azamethiphos,1,1.0,0.01,0.0,0.0,0.0,0.0
20814,HU,2020,Dimethoate (sum),1,1.0,0.01,0.0,0.0,0.0,0.0
20900,HU,2020,Isoxaflutole (sum),1,1.0,0.01,0.0,0.0,0.0,0.0
21051,HU,2021,Abamectin (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
21052,HU,2021,Acephate,6,6.0,0.01,0.0,0.0,0.0,0.0
21053,HU,2021,Acetochlor,6,6.0,0.01,0.0,0.0,0.0,0.0
21054,HU,2021,Aclonifen,6,6.0,0.01,0.0,0.0,0.0,0.0
21055,HU,2021,Alachlor,6,6.0,0.01,0.0,0.0,0.0,0.0
21056,HU,2021,Aldicarb (sum),6,6.0,0.0053,0.0054,0.0,0.0,0.0
21057,HU,2021,Ametoctradin (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
21058,HU,2021,Ametryn,6,6.0,0.01,0.0,0.0,0.0,0.0
21059,HU,2021,Amitraz (sum),6,6.0,0.0046,0.0037,0.0,0.0,0.0
21060,HU,2021,Atrazine,6,6.0,0.01,0.0,0.0,0.0,0.0
21062,HU,2021,Azinphos-ethyl,6,0.0,0.0,0.0,6.0,0.01,0.0
21063,HU,2021,Azinphos-methyl,6,0.0,0.0,0.0,6.0,0.01,0.0
21064,HU,2021,Aziprotryne,6,6.0,0.01,0.0,0.0,0.0,0.0
21065,HU,2021,Azoxystrobin,6,6.0,0.01,0.0,0.0,0.0,0.0
21066,HU,2021,Benalaxyl (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
21067,HU,2021,Bifenox,6,6.0,0.01,0.0,0.0,0.0,0.0
21068,HU,2021,Bioresmethrin,6,6.0,0.01,0.0,0.0,0.0,0.0
21069,HU,2021,Biphenyl,6,6.0,0.01,0.0,0.0,0.0,0.0
21070,HU,2021,Bitertanol (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
21071,HU,2021,Bixafen (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
21072,HU,2021,Boscalid (sum),6,0.0,0.0,0.0,6.0,0.01,0.0
21073,HU,2021,Bromfenvinfos,6,6.0,0.01,0.0,0.0,0.0,0.0
21074,HU,2021,Bromophos,6,6.0,0.01,0.0,0.0,0.0,0.0
21075,HU,2021,Bromophos-ethyl,6,6.0,0.01,0.0,0.0,0.0,0.0
21076,HU,2021,Bromopropylate,6,6.0,0.01,0.0,0.0,0.0,0.0
21077,HU,2021,Bromuconazole (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
21078,HU,2021,Buprofezin,6,6.0,0.01,0.0,0.0,0.0,0.0
21079,HU,2021,Butylate,6,6.0,0.01,0.0,0.0,0.0,0.0
21080,HU,2021,Cadusafos,6,6.0,0.01,0.0,0.0,0.0,0.0
21081,HU,2021,Carbaryl,6,6.0,0.01,0.0,0.0,0.0,0.0
21082,HU,2021,Carbendazim and benomyl (sum),6,6.0,0.01,0.0,4.0,0.01,0.0
21083,HU,2021,Carbendazim and thiophanate-methyl (sum),6,6.0,0.016,0.0,0.0,0.0,0.0
21084,HU,2021,Carbofuran (sum),6,6.0,0.001,0.0,0.0,0.0,0.0
21085,HU,2021,Carboxin,6,6.0,0.01,0.0,0.0,0.0,0.0
21086,HU,2021,Chlorantraniliprole,6,6.0,0.01,0.0,0.0,0.0,0.0
21087,HU,2021,Chlorbromuron,6,6.0,0.01,0.0,0.0,0.0,0.0
21088,HU,2021,Chlorfenvinphos,6,6.0,0.01,0.0,0.0,0.0,0.0
21089,HU,2021,Chlorobenzilate,6,0.0,0.0,0.0,6.0,0.01,0.0
21090,HU,2021,Chlorothalonil (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
21091,HU,2021,Chlorotoluron (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
21092,HU,2021,Chlorpyrifos,6,0.0,0.0,0.0,6.0,0.005,0.0
21093,HU,2021,Chlorpyrifos-methyl,6,0.0,0.0,0.0,6.0,0.005,0.0
21094,HU,2021,Cinidon-ethyl (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
21095,HU,2021,Clofentezine (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
21096,HU,2021,Clomazone (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
21097,HU,2021,Coumaphos,6,6.0,0.01,0.0,0.0,0.0,0.0
21098,HU,2021,Cyanazine,6,6.0,0.01,0.0,0.0,0.0,0.0
21099,HU,2021,Cyazofamid,6,6.0,0.01,0.0,0.0,0.0,0.0
21100,HU,2021,Cycloate,6,6.0,0.01,0.0,0.0,0.0,0.0
21101,HU,2021,Cycloxydim (sum),6,6.0,0.022,0.0125,0.0,0.0,0.0
21103,HU,2021,Cymoxanil,6,6.0,0.01,0.0,0.0,0.0,0.0
21104,HU,2021,Cypermethrin (sum),6,0.0,0.0,0.0,6.0,0.01,0.0
21105,HU,2021,Cyproconazole (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
21107,HU,2021,DDT (sum),6,0.0,0.0,0.0,6.0,0.0102,0.0083
21108,HU,2021,Deltamethrin,6,0.0,0.0,0.0,6.0,0.02,0.0
21109,HU,2021,Desmedipham,6,6.0,0.01,0.0,0.0,0.0,0.0
21110,HU,2021,Diazinon,6,0.0,0.0,0.0,6.0,0.01,0.0
21111,HU,2021,Dichlofluanid and DMSA (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
21112,HU,2021,Dichlorvos,6,6.0,0.01,0.0,0.0,0.0,0.0
21113,HU,2021,Diclobutrazol,6,6.0,0.01,0.0,0.0,0.0,0.0
21114,HU,2021,Dicloran,6,6.0,0.01,0.0,0.0,0.0,0.0
21116,HU,2021,Dieldrin (sum),6,0.0,0.0,0.0,6.0,0.0027,0.001
21117,HU,2021,Diethofencarb,6,6.0,0.01,0.0,0.0,0.0,0.0
21118,HU,2021,Difenoconazole,6,6.0,0.005,0.0,0.0,0.0,0.0
21119,HU,2021,Diflubenzuron (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
21120,HU,2021,Diflufenican,6,6.0,0.01,0.0,0.0,0.0,0.0
21121,HU,2021,Dimethachlor,6,6.0,0.01,0.0,0.0,0.0,0.0
21122,HU,2021,Dimethenamid (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
21123,HU,2021,Dimethomorph (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
21124,HU,2021,Dimoxystrobin (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
21125,HU,2021,Diniconazole (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
21126,HU,2021,Diphenylamine,6,0.0,0.0,0.0,6.0,0.01,0.0
21127,HU,2021,Disulfoton (sum),6,6.0,0.0045,0.0027,0.0,0.0,0.0
21128,HU,2021,Ditalimfos,6,6.0,0.01,0.0,0.0,0.0,0.0
21129,HU,2021,Diuron,6,6.0,0.01,0.0,0.0,0.0,0.0
21130,HU,2021,Dodine,6,6.0,0.01,0.0,0.0,0.0,0.0
21131,HU,2021,EPN,6,6.0,0.01,0.0,0.0,0.0,0.0
21132,HU,2021,Endosulfan (sum),6,0.0,0.0,0.0,6.0,0.0075,0.0044
21133,HU,2021,Endrin,6,0.0,0.0,0.0,6.0,0.0008,0.0
21134,HU,2021,Epoxiconazole,6,6.0,0.002,0.0,0.0,0.0,0.0
21135,HU,2021,Ethion,6,6.0,0.01,0.0,0.0,0.0,0.0
21136,HU,2021,Ethirimol,6,6.0,0.01,0.0,0.0,0.0,0.0
21137,HU,2021,Ethoprophos,6,6.0,0.01,0.0,0.0,0.0,0.0
21138,HU,2021,Etofenprox,6,0.0,0.0,0.0,6.0,0.01,0.0
21139,HU,2021,Etoxazole,6,6.0,0.01,0.0,0.0,0.0,0.0
21140,HU,2021,Etrimfos,6,6.0,0.01,0.0,0.0,0.0,0.0
21141,HU,2021,Famoxadone,6,0.0,0.0,0.0,6.0,0.01,0.0
21142,HU,2021,Fenamidone,6,6.0,0.01,0.0,0.0,0.0,0.0
21143,HU,2021,Fenarimol,6,6.0,0.01,0.0,0.0,0.0,0.0
21144,HU,2021,Fenazaquin,6,6.0,0.01,0.0,0.0,0.0,0.0
21145,HU,2021,Fenhexamid,6,6.0,0.01,0.0,0.0,0.0,0.0
21146,HU,2021,Fenitrothion,6,6.0,0.01,0.0,0.0,0.0,0.0
21147,HU,2021,Fenoxycarb,6,6.0,0.01,0.0,0.0,0.0,0.0
21148,HU,2021,Fenpropathrin,6,6.0,0.01,0.0,0.0,0.0,0.0
21149,HU,2021,Fenpropimorph (sum),6,0.0,0.0,0.0,6.0,0.01,0.0
21150,HU,2021,Fenthion (sum),6,6.0,0.002,0.0,6.0,0.0027,0.0029
21151,HU,2021,Fenvalerate/Esfenvalerate (sum),6,0.0,0.0,0.0,6.0,0.01,0.0
21152,HU,2021,Fipronil (sum),6,0.0,0.0,0.0,6.0,0.0027,0.001
21153,HU,2021,Fluazinam,6,6.0,0.01,0.0,0.0,0.0,0.0
21154,HU,2021,Flubendiamide (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
21155,HU,2021,Fludioxonil (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
21156,HU,2021,Flufenacet (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
21157,HU,2021,Flufenoxuron,6,6.0,0.01,0.0,0.0,0.0,0.0
21158,HU,2021,Flumioxazin,6,6.0,0.01,0.0,0.0,0.0,0.0
21159,HU,2021,Fluopicolide,6,6.0,0.01,0.0,0.0,0.0,0.0
21160,HU,2021,Fluopyram (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
21161,HU,2021,Fluquinconazole,6,0.0,0.0,0.0,6.0,0.01,0.0
21162,HU,2021,Flusilazole (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
21163,HU,2021,Flutolanil (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
21164,HU,2021,Flutriafol,6,6.0,0.01,0.0,0.0,0.0,0.0
21165,HU,2021,Fluxapyroxad,6,6.0,0.01,0.0,0.0,0.0,0.0
21166,HU,2021,Fomesafen,6,6.0,0.01,0.0,0.0,0.0,0.0
21167,HU,2021,Fonofos,6,6.0,0.01,0.0,0.0,0.0,0.0
21168,HU,2021,Formothion,6,6.0,0.01,0.0,0.0,0.0,0.0
21169,HU,2021,Fosthiazate,6,6.0,0.01,0.0,0.0,0.0,0.0
21170,HU,2021,Fuberidazole,6,6.0,0.01,0.0,0.0,0.0,0.0
21171,HU,2021,HCH-alpha,6,0.0,0.0,0.0,6.0,0.005,0.0
21172,HU,2021,HCH-beta,6,0.0,0.0,0.0,6.0,0.005,0.0
21173,HU,2021,Heptachlor (sum),6,1.0,0.015,0.0,6.0,0.0019,0.001
21174,HU,2021,Heptenophos,6,6.0,0.01,0.0,0.0,0.0,0.0
21175,HU,2021,Hexachlorobenzene,6,0.0,0.0,0.0,6.0,0.005,0.0
21176,HU,2021,Hexaconazole,6,6.0,0.01,0.0,0.0,0.0,0.0
21177,HU,2021,Hexaflumuron,6,6.0,0.01,0.0,0.0,0.0,0.0
21178,HU,2021,Hexazinone,6,6.0,0.01,0.0,0.0,0.0,0.0
21179,HU,2021,Hexythiazox (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
21180,HU,2021,Imazalil (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
21181,HU,2021,Imidacloprid,6,6.0,0.01,0.0,0.0,0.0,0.0
21182,HU,2021,Indoxacarb (sum),6,0.0,0.0,0.0,6.0,0.01,0.0
21183,HU,2021,Ipconazole,6,6.0,0.01,0.0,0.0,0.0,0.0
21184,HU,2021,Iprovalicarb,6,6.0,0.01,0.0,0.0,0.0,0.0
21185,HU,2021,Isocarbophos,6,6.0,0.01,0.0,0.0,0.0,0.0
21186,HU,2021,Isodrin,6,6.0,0.01,0.0,0.0,0.0,0.0
21187,HU,2021,Isofenphos,6,6.0,0.01,0.0,0.0,0.0,0.0
21188,HU,2021,Isofenphos-methyl,6,6.0,0.01,0.0,0.0,0.0,0.0
21189,HU,2021,Isoprocarb,6,6.0,0.01,0.0,0.0,0.0,0.0
21190,HU,2021,Isoprothiolane,6,6.0,0.01,0.0,0.0,0.0,0.0
21191,HU,2021,Isoproturon,6,6.0,0.01,0.0,0.0,0.0,0.0
21192,HU,2021,Isopyrazam (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
21193,HU,2021,Kresoxim methyl (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
21194,HU,2021,Lambda-cyhalothrin (sum),6,0.0,0.0,0.0,6.0,0.01,0.0
21195,HU,2021,Lenacil,6,6.0,0.01,0.0,0.0,0.0,0.0
21196,HU,2021,Lindane,6,0.0,0.0,0.0,6.0,0.005,0.0
21197,HU,2021,Linuron,6,6.0,0.01,0.0,0.0,0.0,0.0
21198,HU,2021,Lufenuron (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
21199,HU,2021,Malathion (sum),6,6.0,0.0067,0.0024,0.0,0.0,0.0
21200,HU,2021,Mecarbam,6,6.0,0.01,0.0,0.0,0.0,0.0
21201,HU,2021,Mepronil,6,6.0,0.01,0.0,0.0,0.0,0.0
21202,HU,2021,Metaflumizone (sum),6,0.0,0.0,0.0,6.0,0.01,0.0
21203,HU,2021,Metalaxyl and metalaxyl-M (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
21204,HU,2021,Metaldehyde,6,6.0,0.01,0.0,0.0,0.0,0.0
21205,HU,2021,Metamitron,6,6.0,0.01,0.0,0.0,0.0,0.0
21206,HU,2021,Metazachlor (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
21208,HU,2021,Methacrifos,6,6.0,0.01,0.0,0.0,0.0,0.0
21209,HU,2021,Methamidophos,6,6.0,0.01,0.0,0.0,0.0,0.0
21210,HU,2021,Methidathion,6,0.0,0.0,0.0,6.0,0.01,0.0
21211,HU,2021,Methiocarb (sum),6,6.0,0.0145,0.008,0.0,0.0,0.0
21212,HU,2021,Methoxychlor,6,0.0,0.0,0.0,6.0,0.005,0.0
21213,HU,2021,Methoxyfenozide,6,6.0,0.01,0.0,0.0,0.0,0.0
21214,HU,2021,Metobromuron,6,6.0,0.01,0.0,0.0,0.0,0.0
21216,HU,2021,Metoxuron,6,6.0,0.01,0.0,0.0,0.0,0.0
21217,HU,2021,Metrafenone,6,6.0,0.01,0.0,0.0,0.0,0.0
21218,HU,2021,Metribuzin,6,6.0,0.01,0.0,6.0,0.01,0.0
21219,HU,2021,Mevinphos (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
21220,HU,2021,Molinate,6,6.0,0.01,0.0,0.0,0.0,0.0
21221,HU,2021,Monocrotophos,6,6.0,0.01,0.0,0.0,0.0,0.0
21222,HU,2021,Monolinuron,6,6.0,0.01,0.0,0.0,0.0,0.0
21223,HU,2021,Napropamide (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
21224,HU,2021,Nitenpyram,6,6.0,0.01,0.0,0.0,0.0,0.0
21225,HU,2021,Nitrofen,6,6.0,0.01,0.0,0.0,0.0,0.0
21226,HU,2021,Novaluron (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
21227,HU,2021,Nuarimol,6,6.0,0.01,0.0,0.0,0.0,0.0
21228,HU,2021,Ofurace,6,6.0,0.01,0.0,0.0,0.0,0.0
21229,HU,2021,Oxadiazon,6,6.0,0.01,0.0,0.0,0.0,0.0
21230,HU,2021,Oxadixyl,6,6.0,0.01,0.0,0.0,0.0,0.0
21231,HU,2021,Oxamyl,6,6.0,0.01,0.0,0.0,0.0,0.0
21232,HU,2021,Oxycarboxin,6,6.0,0.01,0.0,0.0,0.0,0.0
21233,HU,2021,Oxydemeton-methyl (sum),6,6.0,0.0065,0.0044,0.0,0.0,0.0
21234,HU,2021,Oxyfluorfen,6,6.0,0.01,0.0,0.0,0.0,0.0
21235,HU,2021,Paclobutrazol (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
21236,HU,2021,Parathion,6,0.0,0.0,0.0,6.0,0.01,0.0
21237,HU,2021,Parathion-methyl (sum),6,6.0,0.005,0.0,6.0,0.0075,0.0026
21238,HU,2021,Penconazole (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
21239,HU,2021,Pencycuron,6,6.0,0.01,0.0,0.0,0.0,0.0
21240,HU,2021,Pendimethalin,6,0.0,0.0,0.0,6.0,0.01,0.0
21241,HU,2021,Penflufen (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
21242,HU,2021,Permethrin (sum),6,0.0,0.0,0.0,6.0,0.01,0.0
21243,HU,2021,Pethoxamid,6,6.0,0.01,0.0,0.0,0.0,0.0
21244,HU,2021,Phenthoate,6,6.0,0.01,0.0,0.0,0.0,0.0
21245,HU,2021,Phosalone,6,6.0,0.01,0.0,0.0,0.0,0.0
21246,HU,2021,Phosmet (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
