,origCountry,year,tag,num_samples,above_mrl_samples,above_mrl_mean,above_mrl_std,between_loq_and_mrl_samples,between_loq_and_mrl_mean,between_loq_and_mrl_std
22509,HU,2020,Metalaxyl and metalaxyl-M (sum),13,13.0,0.01,0.0,0.0,0.0,0.0
22510,HU,2020,Metaldehyde,13,13.0,0.01,0.0,0.0,0.0,0.0
22511,HU,2020,Metamitron,13,13.0,0.01,0.0,0.0,0.0,0.0
22512,HU,2020,Metazachlor (sum),13,13.0,0.01,0.0,0.0,0.0,0.0
22513,HU,2020,Metconazole (sum),13,13.0,0.01,0.0,0.0,0.0,0.0
22514,HU,2020,Methacrifos,13,13.0,0.01,0.0,0.0,0.0,0.0
22515,HU,2020,Methamidophos,13,13.0,0.01,0.0,0.0,0.0,0.0
22516,HU,2020,Methidathion,13,0.0,0.0,0.0,13.0,0.01,0.0
22517,HU,2020,Methiocarb (sum),13,13.0,0.0145,0.0079,0.0,0.0,0.0
22518,HU,2020,Methomyl and Thiodicarb (sum),13,13.0,0.01,0.0,0.0,0.0,0.0
22519,HU,2020,Methoxychlor,13,0.0,0.0,0.0,13.0,0.005,0.0
22520,HU,2020,Methoxyfenozide,13,13.0,0.01,0.0,0.0,0.0,0.0
22521,HU,2020,Metobromuron,13,13.0,0.01,0.0,0.0,0.0,0.0
22522,HU,2020,Metolachlor and S-metolachlor (sum),13,13.0,0.01,0.0,0.0,0.0,0.0
22523,HU,2020,Metoxuron,13,13.0,0.01,0.0,0.0,0.0,0.0
22524,HU,2020,Metrafenone,13,13.0,0.01,0.0,0.0,0.0,0.0
22525,HU,2020,Metribuzin,13,13.0,0.01,0.0,13.0,0.01,0.0
22526,HU,2020,Mevinphos (sum),13,13.0,0.01,0.0,0.0,0.0,0.0
22527,HU,2020,Molinate,13,13.0,0.01,0.0,0.0,0.0,0.0
22528,HU,2020,Monocrotophos,13,13.0,0.01,0.0,0.0,0.0,0.0
22529,HU,2020,Monolinuron,13,13.0,0.01,0.0,0.0,0.0,0.0
22530,HU,2020,Myclobutanil (sum),13,13.0,0.01,0.0,0.0,0.0,0.0
22531,HU,2020,"N, N-Diethyl-meta-toluamide (DEET)",13,13.0,0.01,0.0,0.0,0.0,0.0
22532,HU,2020,Napropamide (sum),13,13.0,0.01,0.0,0.0,0.0,0.0
22533,HU,2020,Nitenpyram,13,13.0,0.01,0.0,0.0,0.0,0.0
22534,HU,2020,Nitrofen,13,13.0,0.01,0.0,0.0,0.0,0.0
22535,HU,2020,Novaluron (sum),13,13.0,0.01,0.0,0.0,0.0,0.0
22536,HU,2020,Nuarimol,13,13.0,0.01,0.0,0.0,0.0,0.0
22537,HU,2020,Ofurace,13,13.0,0.01,0.0,0.0,0.0,0.0
22538,HU,2020,Oxadiazon,13,13.0,0.01,0.0,0.0,0.0,0.0
22539,HU,2020,Oxadixyl,13,13.0,0.01,0.0,0.0,0.0,0.0
22540,HU,2020,Oxamyl,13,13.0,0.01,0.0,0.0,0.0,0.0
22541,HU,2020,Oxycarboxin,13,13.0,0.01,0.0,0.0,0.0,0.0
22542,HU,2020,Oxydemeton-methyl (sum),13,13.0,0.0096,0.0047,0.0,0.0,0.0
22543,HU,2020,Oxyfluorfen,13,13.0,0.01,0.0,0.0,0.0,0.0
22544,HU,2020,Paclobutrazol (sum),13,13.0,0.01,0.0,0.0,0.0,0.0
22545,HU,2020,Parathion,13,0.0,0.0,0.0,13.0,0.01,0.0
22546,HU,2020,Parathion-methyl (sum),13,13.0,0.005,0.0,13.0,0.0075,0.0025
22547,HU,2020,Penconazole (sum),13,13.0,0.01,0.0,0.0,0.0,0.0
22548,HU,2020,Pencycuron,13,13.0,0.01,0.0,0.0,0.0,0.0
22549,HU,2020,Pendimethalin,13,0.0,0.0,0.0,13.0,0.01,0.0
22550,HU,2020,Penflufen (sum),13,13.0,0.01,0.0,0.0,0.0,0.0
22551,HU,2020,Penthiopyrad,13,13.0,0.01,0.0,0.0,0.0,0.0
22552,HU,2020,Permethrin (sum),13,0.0,0.0,0.0,13.0,0.01,0.0
22553,HU,2020,Pethoxamid,13,13.0,0.01,0.0,0.0,0.0,0.0
22554,HU,2020,Phenmedipham,13,13.0,0.01,0.0,0.0,0.0,0.0
22555,HU,2020,Phenthoate,13,13.0,0.01,0.0,0.0,0.0,0.0
22556,HU,2020,Phosalone,13,13.0,0.01,0.0,0.0,0.0,0.0
22557,HU,2020,Phosmet (sum),13,13.0,0.01,0.0,0.0,0.0,0.0
22558,HU,2020,Phosphamidon,13,13.0,0.01,0.0,0.0,0.0,0.0
22559,HU,2020,Phoxim,13,13.0,0.01,0.0,0.0,0.0,0.0
22560,HU,2020,Phthalimide,13,13.0,0.01,0.0,0.0,0.0,0.0
22561,HU,2020,Picolinafen,13,13.0,0.01,0.0,0.0,0.0,0.0
22562,HU,2020,Picoxystrobin,13,13.0,0.01,0.0,0.0,0.0,0.0
22563,HU,2020,Piperonyl Butoxide,13,13.0,0.01,0.0,0.0,0.0,0.0
22564,HU,2020,Pirimicarb (sum),13,13.0,0.0137,0.0053,0.0,0.0,0.0
22565,HU,2020,Pirimiphos-Ethyl,13,13.0,0.01,0.0,0.0,0.0,0.0
22566,HU,2020,Pirimiphos-methyl (sum),13,0.0,0.0,0.0,13.0,0.01,0.0
22567,HU,2020,Prochloraz (sum),13,0.0,0.0,0.0,13.0,0.01,0.0
22568,HU,2020,Profenofos,13,0.0,0.0,0.0,13.0,0.01,0.0
22569,HU,2020,Prometryn,13,13.0,0.01,0.0,0.0,0.0,0.0
22570,HU,2020,Propachlor (sum),13,13.0,0.01,0.0,0.0,0.0,0.0
22571,HU,2020,Propamocarb (sum),13,13.0,0.01,0.0,0.0,0.0,0.0
22572,HU,2020,Propaquizafop,13,13.0,0.01,0.0,0.0,0.0,0.0
22573,HU,2020,Propargite,13,13.0,0.01,0.0,0.0,0.0,0.0
22574,HU,2020,Propazine,13,13.0,0.01,0.0,0.0,0.0,0.0
22575,HU,2020,Propetamphos,13,13.0,0.01,0.0,0.0,0.0,0.0
22576,HU,2020,Propham,13,13.0,0.01,0.0,0.0,0.0,0.0
22577,HU,2020,Propiconazole (sum),13,13.0,0.01,0.0,0.0,0.0,0.0
22578,HU,2020,Propisochlor,13,13.0,0.01,0.0,0.0,0.0,0.0
22579,HU,2020,Propoxur,13,13.0,0.01,0.0,0.0,0.0,0.0
22580,HU,2020,Propyzamide (sum),13,13.0,0.01,0.0,0.0,0.0,0.0
22581,HU,2020,Prosulfocarb,13,13.0,0.01,0.0,0.0,0.0,0.0
22582,HU,2020,Prosulfuron,13,13.0,0.01,0.0,0.0,0.0,0.0
22583,HU,2020,Prothioconazole (sum),13,13.0,0.01,0.0,0.0,0.0,0.0
22584,HU,2020,Prothiofos,13,13.0,0.01,0.0,0.0,0.0,0.0
22585,HU,2020,Pymetrozine (sum),13,13.0,0.01,0.0,0.0,0.0,0.0
22586,HU,2020,Pyraclostrobin,13,13.0,0.01,0.0,0.0,0.0,0.0
22587,HU,2020,Pyrazophos,13,0.0,0.0,0.0,13.0,0.01,0.0
22588,HU,2020,Pyrethrins,13,13.0,0.01,0.0,0.0,0.0,0.0
22589,HU,2020,Pyridaben,13,13.0,0.01,0.0,0.0,0.0,0.0
22590,HU,2020,Pyridalyl,13,13.0,0.01,0.0,0.0,0.0,0.0
22591,HU,2020,Pyridaphenthion,13,13.0,0.01,0.0,0.0,0.0,0.0
22592,HU,2020,Pyrifenox,13,13.0,0.01,0.0,0.0,0.0,0.0
22593,HU,2020,Pyrimethanil (sum),13,13.0,0.01,0.0,0.0,0.0,0.0
22594,HU,2020,Pyriofenone,13,13.0,0.01,0.0,0.0,0.0,0.0
22595,HU,2020,Pyriproxyfen,13,13.0,0.01,0.0,0.0,0.0,0.0
22596,HU,2020,Quinalphos,13,13.0,0.01,0.0,0.0,0.0,0.0
22597,HU,2020,Quinoclamine,13,13.0,0.01,0.0,0.0,0.0,0.0
22598,HU,2020,Quinoxyfen,13,13.0,0.01,0.0,0.0,0.0,0.0
22599,HU,2020,Quintozene (sum),13,13.0,0.0116,0.0069,13.0,0.0082,0.0024
22600,HU,2020,Rotenone,13,13.0,0.01,0.0,0.0,0.0,0.0
22601,HU,2020,Secbumeton,13,13.0,0.01,0.0,0.0,0.0,0.0
22602,HU,2020,Silthiofam,13,13.0,0.01,0.0,0.0,0.0,0.0
22603,HU,2020,Simazine,13,13.0,0.01,0.0,0.0,0.0,0.0
22604,HU,2020,Simetryn,13,13.0,0.01,0.0,0.0,0.0,0.0
22605,HU,2020,Spinetoram (sum),13,13.0,0.01,0.0,0.0,0.0,0.0
22606,HU,2020,Spinosad (sum),13,13.0,0.0133,0.0048,0.0,0.0,0.0
22607,HU,2020,Spirodiclofen,13,13.0,0.004,0.0,0.0,0.0,0.0
22608,HU,2020,Spiromesifen,13,13.0,0.01,0.0,0.0,0.0,0.0
22609,HU,2020,Spiroxamine (sum),13,13.0,0.01,0.0,0.0,0.0,0.0
22610,HU,2020,Sulfotep,13,13.0,0.01,0.0,0.0,0.0,0.0
22611,HU,2020,Sulfoxaflor (sum),13,13.0,0.01,0.0,0.0,0.0,0.0
22612,HU,2020,Tebuconazole (sum),13,13.0,0.01,0.0,0.0,0.0,0.0
22613,HU,2020,Tebufenozide,13,13.0,0.01,0.0,0.0,0.0,0.0
22614,HU,2020,Tebufenpyrad,13,13.0,0.01,0.0,0.0,0.0,0.0
22615,HU,2020,Teflubenzuron,13,13.0,0.01,0.0,0.0,0.0,0.0
22616,HU,2020,Tefluthrin (sum),13,13.0,0.01,0.0,0.0,0.0,0.0
22617,HU,2020,Terbacil,13,13.0,0.01,0.0,0.0,0.0,0.0
22618,HU,2020,Terbufos (sum),13,13.0,0.01,0.0,0.0,0.0,0.0
22619,HU,2020,Terbumeton,13,13.0,0.01,0.0,0.0,0.0,0.0
22620,HU,2020,Terbuthylazine,13,13.0,0.01,0.0,0.0,0.0,0.0
22621,HU,2020,Terbutryn,13,13.0,0.01,0.0,0.0,0.0,0.0
22622,HU,2020,Tetrachlorvinphos,13,13.0,0.01,0.0,0.0,0.0,0.0
22623,HU,2020,Tetraconazole (sum),13,0.0,0.0,0.0,13.0,0.01,0.0
22624,HU,2020,Tetradifon,13,13.0,0.01,0.0,0.0,0.0,0.0
22625,HU,2020,Tetramethrin,13,13.0,0.01,0.0,0.0,0.0,0.0
22626,HU,2020,Thiacloprid,13,13.0,0.01,0.0,0.0,0.0,0.0
22627,HU,2020,Thiamethoxam (sum),13,13.0,0.01,0.0,0.0,0.0,0.0
22628,HU,2020,Thiencarbazone-methyl,13,13.0,0.01,0.0,0.0,0.0,0.0
22630,HU,2020,Tolclofos-methyl,13,13.0,0.01,0.0,0.0,0.0,0.0
22631,HU,2020,Tolylfluanid (sum),13,13.0,0.01,0.0,0.0,0.0,0.0
22632,HU,2020,Tri-allate,13,13.0,0.01,0.0,0.0,0.0,0.0
22633,HU,2020,Triadimenol (sum),13,13.0,0.01,0.0,0.0,0.0,0.0
22634,HU,2020,Triazophos,13,0.0,0.0,0.0,13.0,0.01,0.0
22635,HU,2020,Trichlorfon,13,13.0,0.01,0.0,0.0,0.0,0.0
22636,HU,2020,"Trichlorophenol, 2,4,6-",13,13.0,0.01,0.0,0.0,0.0,0.0
22637,HU,2020,Tricyclazole,13,13.0,0.01,0.0,0.0,0.0,0.0
22638,HU,2020,Trifloxystrobin (sum),13,13.0,0.01,0.0,0.0,0.0,0.0
22639,HU,2020,Triflumuron,13,13.0,0.01,0.0,0.0,0.0,0.0
22640,HU,2020,Trifluralin,13,13.0,0.01,0.0,0.0,0.0,0.0
22641,HU,2020,Triforine,13,13.0,0.01,0.0,0.0,0.0,0.0
22642,HU,2020,Triticonazole,13,13.0,0.01,0.0,0.0,0.0,0.0
22643,HU,2020,Valifenalate,13,13.0,0.01,0.0,0.0,0.0,0.0
22644,HU,2020,Vamidothion (sum),13,13.0,0.01,0.0,0.0,0.0,0.0
22645,HU,2020,Vinclozolin,13,13.0,0.01,0.0,0.0,0.0,0.0
22646,HU,2020,Vinclozolin (sum),13,13.0,0.01,0.0,0.0,0.0,0.0
22647,HU,2020,Zoxamide,13,13.0,0.01,0.0,0.0,0.0,0.0
22629,HU,2020,Thiometon,12,12.0,0.01,0.0,0.0,0.0,0.0
22345,HU,2020,Azamethiphos,1,1.0,0.01,0.0,0.0,0.0,0.0
22411,HU,2020,Dimethoate (sum),1,1.0,0.01,0.0,0.0,0.0,0.0
22497,HU,2020,Isoxaflutole (sum),1,1.0,0.01,0.0,0.0,0.0,0.0
22648,HU,2021,Abamectin (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
22649,HU,2021,Acephate,6,6.0,0.01,0.0,0.0,0.0,0.0
22650,HU,2021,Acetochlor,6,6.0,0.01,0.0,0.0,0.0,0.0
22651,HU,2021,Aclonifen,6,6.0,0.01,0.0,0.0,0.0,0.0
22652,HU,2021,Alachlor,6,6.0,0.01,0.0,0.0,0.0,0.0
22653,HU,2021,Aldicarb (sum),6,6.0,0.0053,0.0054,0.0,0.0,0.0
22654,HU,2021,Ametoctradin (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
22655,HU,2021,Ametryn,6,6.0,0.01,0.0,0.0,0.0,0.0
22656,HU,2021,Amitraz (sum),6,6.0,0.0046,0.0037,0.0,0.0,0.0
22657,HU,2021,Atrazine,6,6.0,0.01,0.0,0.0,0.0,0.0
22659,HU,2021,Azinphos-ethyl,6,0.0,0.0,0.0,6.0,0.01,0.0
22660,HU,2021,Azinphos-methyl,6,0.0,0.0,0.0,6.0,0.01,0.0
22661,HU,2021,Aziprotryne,6,6.0,0.01,0.0,0.0,0.0,0.0
22662,HU,2021,Azoxystrobin,6,6.0,0.01,0.0,0.0,0.0,0.0
22663,HU,2021,Benalaxyl (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
22664,HU,2021,Bifenox,6,6.0,0.01,0.0,0.0,0.0,0.0
22665,HU,2021,Bioresmethrin,6,6.0,0.01,0.0,0.0,0.0,0.0
22666,HU,2021,Biphenyl,6,6.0,0.01,0.0,0.0,0.0,0.0
22667,HU,2021,Bitertanol (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
22668,HU,2021,Bixafen (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
22669,HU,2021,Boscalid (sum),6,0.0,0.0,0.0,6.0,0.01,0.0
22670,HU,2021,Bromfenvinfos,6,6.0,0.01,0.0,0.0,0.0,0.0
22671,HU,2021,Bromophos,6,6.0,0.01,0.0,0.0,0.0,0.0
22672,HU,2021,Bromophos-ethyl,6,6.0,0.01,0.0,0.0,0.0,0.0
22673,HU,2021,Bromopropylate,6,6.0,0.01,0.0,0.0,0.0,0.0
22674,HU,2021,Bromuconazole (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
22675,HU,2021,Buprofezin,6,6.0,0.01,0.0,0.0,0.0,0.0
22676,HU,2021,Butylate,6,6.0,0.01,0.0,0.0,0.0,0.0
22677,HU,2021,Cadusafos,6,6.0,0.01,0.0,0.0,0.0,0.0
22678,HU,2021,Carbaryl,6,6.0,0.01,0.0,0.0,0.0,0.0
22679,HU,2021,Carbendazim and benomyl (sum),6,6.0,0.01,0.0,4.0,0.01,0.0
22680,HU,2021,Carbendazim and thiophanate-methyl (sum),6,6.0,0.016,0.0,0.0,0.0,0.0
22681,HU,2021,Carbofuran (sum),6,6.0,0.001,0.0,0.0,0.0,0.0
22682,HU,2021,Carboxin,6,6.0,0.01,0.0,0.0,0.0,0.0
22683,HU,2021,Chlorantraniliprole,6,6.0,0.01,0.0,0.0,0.0,0.0
22684,HU,2021,Chlorbromuron,6,6.0,0.01,0.0,0.0,0.0,0.0
22685,HU,2021,Chlorfenvinphos,6,6.0,0.01,0.0,0.0,0.0,0.0
22686,HU,2021,Chlorobenzilate,6,0.0,0.0,0.0,6.0,0.01,0.0
22687,HU,2021,Chlorothalonil (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
22688,HU,2021,Chlorotoluron (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
22689,HU,2021,Chlorpyrifos,6,0.0,0.0,0.0,6.0,0.005,0.0
22690,HU,2021,Chlorpyrifos-methyl,6,0.0,0.0,0.0,6.0,0.005,0.0
22691,HU,2021,Cinidon-ethyl (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
22692,HU,2021,Clofentezine (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
22693,HU,2021,Clomazone (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
22694,HU,2021,Coumaphos,6,6.0,0.01,0.0,0.0,0.0,0.0
22695,HU,2021,Cyanazine,6,6.0,0.01,0.0,0.0,0.0,0.0
22696,HU,2021,Cyazofamid,6,6.0,0.01,0.0,0.0,0.0,0.0
22697,HU,2021,Cycloate,6,6.0,0.01,0.0,0.0,0.0,0.0
22698,HU,2021,Cycloxydim (sum),6,6.0,0.022,0.0125,0.0,0.0,0.0
22700,HU,2021,Cymoxanil,6,6.0,0.01,0.0,0.0,0.0,0.0
22701,HU,2021,Cypermethrin (sum),6,0.0,0.0,0.0,6.0,0.01,0.0
22702,HU,2021,Cyproconazole (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
22704,HU,2021,DDT (sum),6,0.0,0.0,0.0,6.0,0.0102,0.0083
22705,HU,2021,Deltamethrin,6,0.0,0.0,0.0,6.0,0.02,0.0
22706,HU,2021,Desmedipham,6,6.0,0.01,0.0,0.0,0.0,0.0
22707,HU,2021,Diazinon,6,0.0,0.0,0.0,6.0,0.01,0.0
22708,HU,2021,Dichlofluanid and DMSA (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
22709,HU,2021,Dichlorvos,6,6.0,0.01,0.0,0.0,0.0,0.0
22710,HU,2021,Diclobutrazol,6,6.0,0.01,0.0,0.0,0.0,0.0
22711,HU,2021,Dicloran,6,6.0,0.01,0.0,0.0,0.0,0.0
22713,HU,2021,Dieldrin (sum),6,0.0,0.0,0.0,6.0,0.0027,0.001
22714,HU,2021,Diethofencarb,6,6.0,0.01,0.0,0.0,0.0,0.0
22715,HU,2021,Difenoconazole,6,6.0,0.005,0.0,0.0,0.0,0.0
22716,HU,2021,Diflubenzuron (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
22717,HU,2021,Diflufenican,6,6.0,0.01,0.0,0.0,0.0,0.0
22718,HU,2021,Dimethachlor,6,6.0,0.01,0.0,0.0,0.0,0.0
22719,HU,2021,Dimethenamid (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
22720,HU,2021,Dimethomorph (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
22721,HU,2021,Dimoxystrobin (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
22722,HU,2021,Diniconazole (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
22723,HU,2021,Diphenylamine,6,0.0,0.0,0.0,6.0,0.01,0.0
22724,HU,2021,Disulfoton (sum),6,6.0,0.0045,0.0027,0.0,0.0,0.0
22725,HU,2021,Ditalimfos,6,6.0,0.01,0.0,0.0,0.0,0.0
22726,HU,2021,Diuron,6,6.0,0.01,0.0,0.0,0.0,0.0
22727,HU,2021,Dodine,6,6.0,0.01,0.0,0.0,0.0,0.0
22728,HU,2021,EPN,6,6.0,0.01,0.0,0.0,0.0,0.0
22729,HU,2021,Endosulfan (sum),6,0.0,0.0,0.0,6.0,0.0075,0.0044
22730,HU,2021,Endrin,6,0.0,0.0,0.0,6.0,0.0008,0.0
22731,HU,2021,Epoxiconazole,6,6.0,0.002,0.0,0.0,0.0,0.0
22732,HU,2021,Ethion,6,6.0,0.01,0.0,0.0,0.0,0.0
22733,HU,2021,Ethirimol,6,6.0,0.01,0.0,0.0,0.0,0.0
22734,HU,2021,Ethoprophos,6,6.0,0.01,0.0,0.0,0.0,0.0
22735,HU,2021,Etofenprox,6,0.0,0.0,0.0,6.0,0.01,0.0
22736,HU,2021,Etoxazole,6,6.0,0.01,0.0,0.0,0.0,0.0
22737,HU,2021,Etrimfos,6,6.0,0.01,0.0,0.0,0.0,0.0
22738,HU,2021,Famoxadone,6,0.0,0.0,0.0,6.0,0.01,0.0
22739,HU,2021,Fenamidone,6,6.0,0.01,0.0,0.0,0.0,0.0
22740,HU,2021,Fenarimol,6,6.0,0.01,0.0,0.0,0.0,0.0
22741,HU,2021,Fenazaquin,6,6.0,0.01,0.0,0.0,0.0,0.0
22742,HU,2021,Fenhexamid,6,6.0,0.01,0.0,0.0,0.0,0.0
22743,HU,2021,Fenitrothion,6,6.0,0.01,0.0,0.0,0.0,0.0
22744,HU,2021,Fenoxycarb,6,6.0,0.01,0.0,0.0,0.0,0.0
22745,HU,2021,Fenpropathrin,6,6.0,0.01,0.0,0.0,0.0,0.0
22746,HU,2021,Fenpropimorph (sum),6,0.0,0.0,0.0,6.0,0.01,0.0
22747,HU,2021,Fenthion (sum),6,6.0,0.002,0.0,6.0,0.0027,0.0029
22748,HU,2021,Fenvalerate/Esfenvalerate (sum),6,0.0,0.0,0.0,6.0,0.01,0.0
22749,HU,2021,Fipronil (sum),6,0.0,0.0,0.0,6.0,0.0027,0.001
22750,HU,2021,Fluazinam,6,6.0,0.01,0.0,0.0,0.0,0.0
22751,HU,2021,Flubendiamide (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
22752,HU,2021,Fludioxonil (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
22753,HU,2021,Flufenacet (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
22754,HU,2021,Flufenoxuron,6,6.0,0.01,0.0,0.0,0.0,0.0
22755,HU,2021,Flumioxazin,6,6.0,0.01,0.0,0.0,0.0,0.0
22756,HU,2021,Fluopicolide,6,6.0,0.01,0.0,0.0,0.0,0.0
22757,HU,2021,Fluopyram (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
22758,HU,2021,Fluquinconazole,6,0.0,0.0,0.0,6.0,0.01,0.0
22759,HU,2021,Flusilazole (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
22760,HU,2021,Flutolanil (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
22761,HU,2021,Flutriafol,6,6.0,0.01,0.0,0.0,0.0,0.0
22762,HU,2021,Fluxapyroxad,6,6.0,0.01,0.0,0.0,0.0,0.0
22763,HU,2021,Fomesafen,6,6.0,0.01,0.0,0.0,0.0,0.0
22764,HU,2021,Fonofos,6,6.0,0.01,0.0,0.0,0.0,0.0
22765,HU,2021,Formothion,6,6.0,0.01,0.0,0.0,0.0,0.0
22766,HU,2021,Fosthiazate,6,6.0,0.01,0.0,0.0,0.0,0.0
22767,HU,2021,Fuberidazole,6,6.0,0.01,0.0,0.0,0.0,0.0
22768,HU,2021,HCH-alpha,6,0.0,0.0,0.0,6.0,0.005,0.0
22769,HU,2021,HCH-beta,6,0.0,0.0,0.0,6.0,0.005,0.0
22770,HU,2021,Heptachlor (sum),6,1.0,0.015,0.0,6.0,0.0019,0.001
22771,HU,2021,Heptenophos,6,6.0,0.01,0.0,0.0,0.0,0.0
22772,HU,2021,Hexachlorobenzene,6,0.0,0.0,0.0,6.0,0.005,0.0
22773,HU,2021,Hexaconazole,6,6.0,0.01,0.0,0.0,0.0,0.0
22774,HU,2021,Hexaflumuron,6,6.0,0.01,0.0,0.0,0.0,0.0
22775,HU,2021,Hexazinone,6,6.0,0.01,0.0,0.0,0.0,0.0
22776,HU,2021,Hexythiazox (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
22777,HU,2021,Imazalil (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
22778,HU,2021,Imidacloprid,6,6.0,0.01,0.0,0.0,0.0,0.0
22779,HU,2021,Indoxacarb (sum),6,0.0,0.0,0.0,6.0,0.01,0.0
22780,HU,2021,Ipconazole,6,6.0,0.01,0.0,0.0,0.0,0.0
22781,HU,2021,Iprovalicarb,6,6.0,0.01,0.0,0.0,0.0,0.0
22782,HU,2021,Isocarbophos,6,6.0,0.01,0.0,0.0,0.0,0.0
22783,HU,2021,Isodrin,6,6.0,0.01,0.0,0.0,0.0,0.0
22784,HU,2021,Isofenphos,6,6.0,0.01,0.0,0.0,0.0,0.0
22785,HU,2021,Isofenphos-methyl,6,6.0,0.01,0.0,0.0,0.0,0.0
22786,HU,2021,Isoprocarb,6,6.0,0.01,0.0,0.0,0.0,0.0
22787,HU,2021,Isoprothiolane,6,6.0,0.01,0.0,0.0,0.0,0.0
22788,HU,2021,Isoproturon,6,6.0,0.01,0.0,0.0,0.0,0.0
22789,HU,2021,Isopyrazam (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
22790,HU,2021,Kresoxim methyl (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
22791,HU,2021,Lambda-cyhalothrin (sum),6,0.0,0.0,0.0,6.0,0.01,0.0
22792,HU,2021,Lenacil,6,6.0,0.01,0.0,0.0,0.0,0.0
22793,HU,2021,Lindane,6,0.0,0.0,0.0,6.0,0.005,0.0
22794,HU,2021,Linuron,6,6.0,0.01,0.0,0.0,0.0,0.0
22795,HU,2021,Lufenuron (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
22796,HU,2021,Malathion (sum),6,6.0,0.0067,0.0024,0.0,0.0,0.0
22797,HU,2021,Mecarbam,6,6.0,0.01,0.0,0.0,0.0,0.0
22798,HU,2021,Mepronil,6,6.0,0.01,0.0,0.0,0.0,0.0
22799,HU,2021,Metaflumizone (sum),6,0.0,0.0,0.0,6.0,0.01,0.0
22800,HU,2021,Metalaxyl and metalaxyl-M (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
22801,HU,2021,Metaldehyde,6,6.0,0.01,0.0,0.0,0.0,0.0
22802,HU,2021,Metamitron,6,6.0,0.01,0.0,0.0,0.0,0.0
22803,HU,2021,Metazachlor (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
22805,HU,2021,Methacrifos,6,6.0,0.01,0.0,0.0,0.0,0.0
22806,HU,2021,Methamidophos,6,6.0,0.01,0.0,0.0,0.0,0.0
22807,HU,2021,Methidathion,6,0.0,0.0,0.0,6.0,0.01,0.0
22808,HU,2021,Methiocarb (sum),6,6.0,0.0145,0.008,0.0,0.0,0.0
22809,HU,2021,Methoxychlor,6,0.0,0.0,0.0,6.0,0.005,0.0
22810,HU,2021,Methoxyfenozide,6,6.0,0.01,0.0,0.0,0.0,0.0
22811,HU,2021,Metobromuron,6,6.0,0.01,0.0,0.0,0.0,0.0
22813,HU,2021,Metoxuron,6,6.0,0.01,0.0,0.0,0.0,0.0
22814,HU,2021,Metrafenone,6,6.0,0.01,0.0,0.0,0.0,0.0
22815,HU,2021,Metribuzin,6,6.0,0.01,0.0,6.0,0.01,0.0
22816,HU,2021,Mevinphos (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
22817,HU,2021,Molinate,6,6.0,0.01,0.0,0.0,0.0,0.0
22818,HU,2021,Monocrotophos,6,6.0,0.01,0.0,0.0,0.0,0.0
22819,HU,2021,Monolinuron,6,6.0,0.01,0.0,0.0,0.0,0.0
22820,HU,2021,Napropamide (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
22821,HU,2021,Nitenpyram,6,6.0,0.01,0.0,0.0,0.0,0.0
22822,HU,2021,Nitrofen,6,6.0,0.01,0.0,0.0,0.0,0.0
22823,HU,2021,Novaluron (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
22824,HU,2021,Nuarimol,6,6.0,0.01,0.0,0.0,0.0,0.0
22825,HU,2021,Ofurace,6,6.0,0.01,0.0,0.0,0.0,0.0
22826,HU,2021,Oxadiazon,6,6.0,0.01,0.0,0.0,0.0,0.0
22827,HU,2021,Oxadixyl,6,6.0,0.01,0.0,0.0,0.0,0.0
22828,HU,2021,Oxamyl,6,6.0,0.01,0.0,0.0,0.0,0.0
